delay,delivery_rate,send_rate,cwnd,loss_rate,ts,reward,infer_time,distribution
114.16989423,11.647378395,11.6099929285,27.064453125,0,9713,0,0,0
119.13093602,11.1829372553,11.2496498765,27.064453125,0,9752,0,0,0
115.532523374,11.3650738243,11.6506665213,27.064453125,0,9787,0,0,0
119.919730075,11.1916879041,10.8618427309,27.064453125,0,9823,0,0,0
116.044239155,11.358273898,11.1321267363,27.064453125,0,9867,0,0,0
117.285533607,11.3116149769,11.0582542728,27.064453125,0,9908,0,0,0
118.732022995,11.0768436644,11.1595740926,27.064453125,0,9956,0,0,0
118.64297601,10.9932879603,11.1026039085,27.064453125,0,9999,0,0,0
122.036108651,11.0140927928,10.8273549919,27.064453125,0,10047,0,0,0
116.628904188,11.0644911539,11.1853655763,27.064453125,0,10089,0,0,0
119.135060693,11.2282107963,11.116335923,27.064453125,0,10142,0,0,0
118.84535317,11.2989552876,11.2130481709,27.064453125,0,10180,0,0,0
117.22232479,10.9641444132,11.1834323863,27.064453125,0,10229,0,0,0
118.770361058,11.3485797961,11.2489737707,27.064453125,0,10270,0,0,0
115.585745983,11.0597104171,11.4667414489,27.064453125,0,10318,0,0,0
114.371527701,11.5353180108,11.3476643092,27.064453125,0,10363,0,0,0
118.062321863,11.2294288996,11.4050353207,27.064453125,0,10406,0,0,0
115.277457755,11.4258640439,11.5973186203,27.064453125,0,10451,0,0,0
117.991629117,11.2936078949,11.1206018877,27.064453125,0,10499,0,0,0
118.056543016,11.2428257984,11.1924450338,27.064453125,0,10541,0,0,0
118.04349118,11.1426841209,11.0431696329,27.064453125,0,10591,0,0,0
120.37077065,10.9908817831,11.0637818241,27.064453125,0,10628,0,0,0
117.673100085,11.1847442858,11.1812468506,27.064453125,0,10664,0,0,0
117.686717995,11.3534733645,11.4088935993,27.064453125,0,10715,0,0,0
117.083892733,11.3910910709,11.0449189675,27.064453125,0,10756,0,0,0
114.054625265,11.4793531976,11.5544886442,27.064453125,0,10800,0,0,0
116.026457345,11.2797293233,11.0243836775,27.064453125,0,10839,0,0,0
114.619214341,11.3441467496,11.3296774034,27.064453125,0,10878,0,0,0
